"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/26/2024 11:18:31:264 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"17726","6","1","1.3","no-visualization","500","300","500","2.08","3.704","0.4942243656149734","true"
"17727","7","1","1.3","no-visualization","500","300","500","2.102","3.774","0.4836223312663604","true"
"17729","9","1","1.3","no-visualization","500","300","500","2.288","3.612","0.4794609076198879","true"
"17730","10","1","1.3","no-visualization","500","300","500","2.356","3.68","0.49448929928292895","true"
"17731","1","1","1.4","no-visualization","500","300","500","1","3.46","0.3366645549959511","true"
"17733","3","1","1.4","no-visualization","500","300","500","1.746","3.838","0.45853368225149765","true"
"17732","2","1","1.4","no-visualization","500","300","500","1.43","3.662","0.38169756569829516","true"
"17735","5","1","1.4","no-visualization","500","300","500","1.968","3.774","0.49863382585705335","true"
"17736","6","1","1.4","no-visualization","500","300","500","2.096","3.66","0.4976519468231066","true"
"17734","4","1","1.4","no-visualization","500","300","500","1.876","3.708","0.48473410982855053","true"
"17737","7","1","1.4","no-visualization","500","300","500","2.268","3.676","0.5045980327614917","true"
"17738","8","1","1.4","no-visualization","500","300","500","2.21","3.858","0.5110493838496996","true"
"17739","9","1","1.4","no-visualization","500","300","500","2.444","3.818","0.5262219920520839","true"
"17741","1","1","1.5","no-visualization","500","300","500","1","3.69","0.3379269268549796","true"
"17740","10","1","1.4","no-visualization","500","300","500","2.498","3.816","0.5242552277652976","true"
"17743","3","1","1.5","no-visualization","500","300","500","1.816","3.796","0.4594983771023894","true"
"17742","2","1","1.5","no-visualization","500","300","500","1.44","3.76","0.36522534289324216","true"
"17747","7","1","1.5","no-visualization","500","300","500","2.216","3.532","0.5057610726559851","true"
"17745","5","1","1.5","no-visualization","500","300","500","2.03","3.844","0.4855841903334922","true"
"17746","6","1","1.5","no-visualization","500","300","500","2.132","3.644","0.5031656793261671","true"
"17744","4","1","1.5","no-visualization","500","300","500","1.924","3.87","0.47708893175195954","true"
"17749","9","1","1.5","no-visualization","500","300","500","2.494","3.664","0.5147819734823326","true"
"17748","8","1","1.5","no-visualization","500","300","500","2.284","3.64","0.5047513766661519","true"
"17750","10","1","1.5","no-visualization","500","300","500","2.5","3.704","0.5213137115503106","true"
"17751","1","1","1.6","no-visualization","500","300","500","1","3.48","0.3493953789424134","true"
"17752","2","1","1.6","no-visualization","500","300","500","1.464","3.566","0.3631741040088966","true"
"17753","3","1","1.6","no-visualization","500","300","500","1.91","3.808","0.46399525024812166","true"
"17754","4","1","1.6","no-visualization","500","300","500","1.926","3.728","0.47439902044572985","true"
"17756","6","1","1.6","no-visualization","500","300","500","2.192","3.868","0.5049164356137862","true"
"17757","7","1","1.6","no-visualization","500","300","500","2.156","3.72","0.5088339544049387","true"
"17755","5","1","1.6","no-visualization","500","300","500","2.02","3.772","0.4965296961677436","true"
"17758","8","1","1.6","no-visualization","500","300","500","2.302","3.776","0.4931890806118149","true"
"17760","10","1","1.6","no-visualization","500","300","500","2.602","3.768","0.5050304488352872","true"
"17761","1","1","1.7","no-visualization","500","300","500","1","3.428","0.3584006449217497","true"
"17759","9","1","1.6","no-visualization","500","300","500","2.44","3.682","0.5197434581836834","true"
"17763","3","1","1.7","no-visualization","500","300","500","1.892","3.714","0.4651551774262505","true"
"17762","2","1","1.7","no-visualization","500","300","500","1.492","3.584","0.374151607138164","true"
"17764","4","1","1.7","no-visualization","500","300","500","1.922","3.752","0.4707729884477318","true"
"17767","7","1","1.7","no-visualization","500","300","500","2.292","3.67","0.5101404216969259","true"
"17766","6","1","1.7","no-visualization","500","300","500","2.154","3.794","0.4916674283180473","true"
"17765","5","1","1.7","no-visualization","500","300","500","1.992","3.924","0.4827591833062769","true"
"17770","10","1","1.7","no-visualization","500","300","500","2.45","3.842","0.4991804925382518","true"
"17768","8","1","1.7","no-visualization","500","300","500","2.284","3.782","0.5321403429060141","true"
"17771","1","1","1.8","no-visualization","500","300","500","1","3.552","0.3469798856342623","true"
"17769","9","1","1.7","no-visualization","500","300","500","2.512","3.8","0.5203021629533255","true"
"17772","2","1","1.8","no-visualization","500","300","500","1.446","3.788","0.37148770809136705","true"
"17773","3","1","1.8","no-visualization","500","300","500","1.896","3.822","0.441379974192307","true"
"17774","4","1","1.8","no-visualization","500","300","500","1.986","3.818","0.47708846269878846","true"
"17776","6","1","1.8","no-visualization","500","300","500","2.106","3.764","0.4917686461967345","true"
"17777","7","1","1.8","no-visualization","500","300","500","2.14","3.846","0.4832592173211866","true"
"17778","8","1","1.8","no-visualization","500","300","500","2.322","3.658","0.49486767764220724","true"
"17775","5","1","1.8","no-visualization","500","300","500","2.004","3.9","0.48875471977006746","true"
"17779","9","1","1.8","no-visualization","500","300","500","2.43","3.732","0.49820789666323845","true"
"17781","1","1","1.9","no-visualization","500","300","500","1","3.594","0.35648571723402617","true"
"17780","10","1","1.8","no-visualization","500","300","500","2.386","3.742","0.5067605372305543","true"
"17783","3","1","1.9","no-visualization","500","300","500","1.9","3.764","0.4627410079264596","true"
"17782","2","1","1.9","no-visualization","500","300","500","1.476","3.696","0.37688171221096856","true"
"17784","4","1","1.9","no-visualization","500","300","500","1.968","3.78","0.4877857690121354","true"
"17785","5","1","1.9","no-visualization","500","300","500","2.106","3.888","0.48597927479480535","true"
"17787","7","1","1.9","no-visualization","500","300","500","2.264","3.94","0.5007266451452693","true"
"17788","8","1","1.9","no-visualization","500","300","500","2.342","3.85","0.5005560342525502","true"
"17786","6","1","1.9","no-visualization","500","300","500","2.21","3.842","0.49863205705406605","true"
"17789","9","1","1.9","no-visualization","500","300","500","2.41","3.852","0.5221544294829463","true"
"17790","10","1","1.9","no-visualization","500","300","500","2.388","3.74","0.5205635552583651","true"
"17791","1","1","2","no-visualization","500","300","500","1","3.606","0.380118331901899","true"
"17792","2","1","2","no-visualization","500","300","500","1.462","3.734","0.4027410155899339","true"
"17793","3","1","2","no-visualization","500","300","500","1.832","3.76","0.4619906719764643","true"
"17795","5","1","2","no-visualization","500","300","500","2.044","3.798","0.48230742444969543","true"
"17794","4","1","2","no-visualization","500","300","500","2.046","3.722","0.4943374032674121","true"
"17798","8","1","2","no-visualization","500","300","500","2.368","3.79","0.5123871519186646","true"
"17797","7","1","2","no-visualization","500","300","500","2.272","3.696","0.5056410047522061","true"
"17799","9","1","2","no-visualization","500","300","500","2.336","3.69","0.5220944827287299","true"
"17796","6","1","2","no-visualization","500","300","500","2.08","3.602","0.5087391929616782","true"
"17800","10","1","2","no-visualization","500","300","500","2.478","3.75","0.5141551860649249","true"
"17801","1","1","0.1","no-visualization","500","300","500","1","3.72","0.39422583521986687","true"
"17802","2","1","0.1","no-visualization","500","300","500","1.276","3.77","0.37664388302474483","true"
"17804","4","1","0.1","no-visualization","500","300","500","1.78","3.584","0.3673810544738569","true"
"17803","3","1","0.1","no-visualization","500","300","500","1.53","3.576","0.38861382600928096","true"
"17805","5","1","0.1","no-visualization","500","300","500","2.016","3.664","0.39475698070864446","true"
"17806","6","1","0.1","no-visualization","500","300","500","2.136","3.42","0.39846928590871966","true"
"17809","9","1","0.1","no-visualization","500","300","500","3.022","3.568","0.35714199543527847","true"
"17808","8","1","0.1","no-visualization","500","300","500","2.674","3.584","0.39993449154902383","true"
"17810","10","1","0.1","no-visualization","500","300","500","3.24","3.608","0.3827921582085707","true"
"17811","1","1","0.2","no-visualization","500","300","500","1","3.718","0.35059156908665084","true"
"17807","7","1","0.1","no-visualization","500","300","500","2.532","3.632","0.3937247514623132","true"
"17812","2","1","0.2","no-visualization","500","300","500","1.146","3.694","0.33060196325579616","true"
"17813","3","1","0.2","no-visualization","500","300","500","1.32","3.668","0.3489047012997028","true"
"17814","4","1","0.2","no-visualization","500","300","500","1.49","3.656","0.34406163892649516","true"
"17817","7","1","0.2","no-visualization","500","300","500","1.98","3.704","0.37011163399762764","true"
"17815","5","1","0.2","no-visualization","500","300","500","1.592","3.742","0.35695334092017555","true"
"17816","6","1","0.2","no-visualization","500","300","500","1.886","3.668","0.3373270841336918","true"
"17818","8","1","0.2","no-visualization","500","300","500","2.122","3.73","0.34814623488099883","true"
"17821","1","1","0.3","no-visualization","500","300","500","1","3.602","0.22037424703924627","true"
"17822","2","1","0.3","no-visualization","500","300","500","1.166","3.766","0.27109123773271976","true"
"17819","9","1","0.2","no-visualization","500","300","500","2.292","3.654","0.3403871445844218","true"
"17820","10","1","0.2","no-visualization","500","300","500","2.32","3.746","0.3462705321683875","true"
"17823","3","1","0.3","no-visualization","500","300","500","1.322","3.55","0.29791009228937176","true"
"17826","6","1","0.3","no-visualization","500","300","500","1.746","3.584","0.33479320016166775","true"
"17824","4","1","0.3","no-visualization","500","300","500","1.416","3.576","0.3105755132461552","true"
"17825","5","1","0.3","no-visualization","500","300","500","1.62","3.544","0.30819230813933196","true"
"17827","7","1","0.3","no-visualization","500","300","500","1.904","3.508","0.3268031659871598","true"
"17831","1","1","0.4","no-visualization","500","300","500","1","3.564","0.2355973336166144","true"
"17828","8","1","0.3","no-visualization","500","300","500","2.038","3.49","0.34548798473786535","true"
"17832","2","1","0.4","no-visualization","500","300","500","1.242","3.674","0.3404053267604666","true"
"17830","10","1","0.3","no-visualization","500","300","500","2.234","3.578","0.3243222790636662","true"
"17833","3","1","0.4","no-visualization","500","300","500","1.382","3.644","0.34122604995882533","true"
"17834","4","1","0.4","no-visualization","500","300","500","1.536","3.506","0.36303629867809944","true"
"17829","9","1","0.3","no-visualization","500","300","500","2.144","3.674","0.3208185662211419","true"
"17835","5","1","0.4","no-visualization","500","300","500","1.65","3.668","0.37202651000550785","true"
"17836","6","1","0.4","no-visualization","500","300","500","1.872","3.604","0.3851341210222343","true"
"17837","7","1","0.4","no-visualization","500","300","500","1.926","3.638","0.3627662796748552","true"
"17838","8","1","0.4","no-visualization","500","300","500","1.86","3.6","0.370337083391928","true"
"17841","1","1","0.5","no-visualization","500","300","500","1","3.506","0.2605081436420722","true"
"17840","10","1","0.4","no-visualization","500","300","500","2.234","3.622","0.39014650844363324","true"
"17839","9","1","0.4","no-visualization","500","300","500","2.104","3.524","0.37791865165295263","true"
"17842","2","1","0.5","no-visualization","500","300","500","1.314","3.784","0.4101810041354797","true"
"17844","4","1","0.5","no-visualization","500","300","500","1.682","3.72","0.4681555909426345","true"
"17843","3","1","0.5","no-visualization","500","300","500","1.468","3.89","0.45075271698675035","true"
"17846","6","1","0.5","no-visualization","500","300","500","1.74","3.754","0.45871707591377664","true"
"17845","5","1","0.5","no-visualization","500","300","500","1.7","3.736","0.4516062020171608","true"
"17847","7","1","0.5","no-visualization","500","300","500","1.986","3.752","0.45216281299129607","true"
"17848","8","1","0.5","no-visualization","500","300","500","2.03","3.734","0.453043454280424","true"
"17849","9","1","0.5","no-visualization","500","300","500","2.18","3.794","0.473058918547834","true"
"17851","1","1","0.6","no-visualization","500","300","500","1","3.546","0.2701553005473111","true"
